tcgplayer_id,directLow,market,low,mid
126294 (Foil),,153.8,156.94,160.37
122858 (Foil),174.98,116.02,139.99,169.0
122858 (Nonfoil),,,,
126284 (Foil),58.88,58.89,51.46,70.0
126284 (Nonfoil),,,,
126299 (Foil),54.48,38.34,44.95,54.74
126299 (Nonfoil),,,,
126443 (Foil),39.88,44.68,28.98,39.95
126443 (Nonfoil),12.63,11.35,9.0,15.48
126350 (Nonfoil),8.11,6.18,4.95,8.41
126350 (Foil),,12.23,12.0,14.99
139815 (Nonfoil),12.28,11.51,8.4,11.7
139815 (Foil),,,,
139786 (Nonfoil),7.98,9.08,6.2,10.0
139786 (Foil),,,,
139820 (Foil),19.94,21.75,18.2,25.0
139820 (Nonfoil),,,,
162254 (Foil),13.58,13.07,11.95,15.75
162254 (Nonfoil),11.1,11.06,8.64,11.0
162259 (Nonfoil),7.59,6.56,5.26,7.99
162259 (Foil),,15.52,10.5,16.32
162851 (Foil),,,,
162851 (Nonfoil),12.39,12.15,10.0,12.18
167964 (Nonfoil),34.79,26.93,22.75,27.97
167964 (Foil),,45.77,42.0,50.96
166872 (Foil),,,,
166872 (Nonfoil),29.89,23.73,20.21,26.94
166686 (Nonfoil),,,,
166686 (Foil),17.99,14.58,14.58,17.99
166917 (Foil),,,,
166917 (Nonfoil),,9.32,8.0,9.95
170781 (Nonfoil),21.66,17.19,10.86,19.25
170781 (Foil),,,,
179448 (Nonfoil),,20.47,19.25,23.33
179448 (Foil),,25.67,22.47,28.26
190720 (Nonfoil),12.06,11.79,9.45,14.01
190720 (Foil),,51.82,45.0,59.5
191049 (Nonfoil),10.74,10.65,7.5,11.05
191049 (Foil),36.33,29.6,27.4,32.56
191050 (Nonfoil),18.92,19.07,15.0,20.69
191050 (Foil),,37.77,34.19,43.51
192551 (Foil),29.25,29.89,28.34,37.5
192551 (Nonfoil),5.0,4.68,4.0,5.32
192909 (Foil),,3.33,3.26,4.5
192909 (Nonfoil),1.75,1.73,0.77,1.99
198996 (Foil),,5.04,3.61,6.85
198996 (Nonfoil),1.83,1.56,0.99,1.99
199257 (Foil),5.22,5.59,4.73,5.77
199257 (Nonfoil),4.38,4.78,3.5,5.1
207064 (Nonfoil),,11.1,9.99,12.0
207064 (Foil),39.99,33.43,30.52,33.99
206648 (Foil),,3.65,3.09,5.0
206648 (Nonfoil),3.2,3.2,1.99,3.65
206749 (Nonfoil),6.09,6.11,4.0,8.79
206749 (Foil),22.03,25.46,20.26,26.99
212302 (Foil),7.79,5.9,5.0,6.99
212302 (Nonfoil),6.95,5.79,3.0,5.5
212304 (Nonfoil),9.88,9.37,6.95,9.36
212304 (Foil),19.66,18.61,17.99,23.15
215339 (Foil),,56.26,55.0,63.45
215339 (Nonfoil),,28.39,25.05,31.99
215340 (Nonfoil),,30.38,27.41,35.68
215340 (Foil),,76.71,73.45,83.54
215500 (Nonfoil),2.3,2.35,1.61,3.14
215500 (Foil),,5.78,4.4,8.21
218965 (Nonfoil),,101.89,98.95,110.0
218965 (Foil),125.95,124.24,111.75,127.25
218612 (Foil),96.94,91.57,80.96,100.0
218612 (Nonfoil),,86.79,75.0,85.34
219013 (Nonfoil),,43.17,40.0,49.99
219013 (Foil),46.99,47.23,45.0,55.0
218279 (Foil),42.92,39.8,30.99,42.0
218279 (Nonfoil),,29.74,29.16,33.25
218573 (Nonfoil),,12.29,12.0,16.0
218573 (Foil),23.2,20.34,17.98,22.08
222488 (Nonfoil),,,,
222488 (Foil),,,,
4167 (Nonfoil),29.99,37.37,34.0,42.69
4167 (Foil),,,,
12310 (Nonfoil),,13.37,9.89,13.38
12310 (Foil),,28.53,27.41,34.9
12167 (Nonfoil),,12.19,8.78,12.47
12167 (Foil),,29.45,23.62,29.99
12075 (Nonfoil),,9.68,7.0,9.49
12075 (Foil),,12.75,14.2,15.03
46931 (Nonfoil),13.39,13.6,9.0,11.64
46931 (Foil),,,,
46952 (Nonfoil),,19.52,21.05,24.67
46952 (Foil),,,,
11595 (Nonfoil),,8.88,5.5,8.79
11595 (Foil),,20.81,19.19,20.6
27235 (Nonfoil),,11.14,9.32,11.0
27235 (Foil),,24.03,20.55,23.49
11793 (Nonfoil),,25.73,24.0,27.25
11793 (Foil),,34.3,62.74,72.89
38065 (Nonfoil),,,,
38065 (Foil),,9.4,7.87,9.95
4480 (Nonfoil),,9.09,7.5,12.5
4480 (Foil),,,,
194571 (Foil),219.94,129.65,159.5,184.46
194571 (Nonfoil),,,,
38251 (Nonfoil),,,,
38251 (Foil),,210.97,360.0,367.5
10263 (Nonfoil),,9.56,8.03,9.99
10263 (Foil),,22.44,144.0,168.98
10195 (Nonfoil),8.43,12.38,6.75,9.68
10195 (Foil),60.77,26.16,36.02,39.98
47661 (Nonfoil),4.4,4.24,2.31,4.13
47661 (Foil),,7.1,4.44,6.01
170789 (Foil),,51.76,44.01,58.0
170789 (Nonfoil),,,,
11564 (Nonfoil),9.92,8.96,5.49,9.55
11564 (Foil),,45.29,27.95,37.0
39555 (Nonfoil),9.98,10.63,7.25,9.99
39555 (Foil),,34.48,29.45,30.44
7829 (Nonfoil),4.99,9.47,5.51,9.39
7829 (Foil),,82.43,81.98,87.49
146122 (Foil),27.93,15.9,19.99,22.38
146122 (Nonfoil),,,,
194076 (Nonfoil),,,,
194076 (Foil),,2.26,0.99,2.49
194079 (Nonfoil),,,,
194079 (Foil),1.5,1.88,0.71,2.6
18655 (Nonfoil),29.53,40.64,30.0,42.27
18655 (Foil),,64.15,39.83,67.99
18700 (Nonfoil),5.92,6.81,2.99,7.6
18700 (Foil),26.44,28.4,24.99,29.2
5632 (Nonfoil),,23.9,18.0,25.32
5632 (Foil),,,,
5455 (Nonfoil),47.58,57.94,44.99,58.3
5455 (Foil),,,,
6370 (Nonfoil),,19.78,29.0,39.58
6370 (Foil),,103.34,175.0,187.5
7044 (Nonfoil),6.45,7.58,5.49,7.4
7044 (Foil),,,,
6792 (Nonfoil),10.43,13.46,9.0,13.59
6792 (Foil),,,,
6081 (Nonfoil),19.81,21.38,18.46,28.0
6081 (Foil),,,,
67350 (Nonfoil),8.87,6.36,5.0,6.95
67350 (Foil),,10.41,7.95,11.97
69922 (Nonfoil),14.48,17.08,11.75,15.72
69922 (Foil),,23.85,23.75,29.75
69888 (Nonfoil),19.98,12.13,8.0,11.85
69888 (Foil),,10.91,13.75,15.49
71173 (Nonfoil),0.49,0.89,0.26,1.26
71173 (Foil),3.26,3.68,2.6,3.7
215489 (Foil),,0.93,0.32,1.31
215489 (Nonfoil),,,,
92298 (Nonfoil),,,,
92298 (Foil),9.99,10.0,6.9,9.5
105007 (Nonfoil),13.94,10.08,8.0,10.08
105007 (Foil),,20.05,18.27,21.95
110736 (Nonfoil),,,,
110736 (Foil),,96.92,94.99,109.09
118407 (Foil),27.65,32.59,26.93,30.48
118407 (Nonfoil),,23.09,15.55,23.09
118418 (Nonfoil),,109.2,93.75,120.0
118418 (Foil),,227.33,224.95,239.99
126287 (Nonfoil),,,,
126287 (Foil),65.32,68.78,63.87,72.05
129549 (Foil),,83.59,75.0,89.23
129549 (Nonfoil),,,,
139792 (Foil),,,,
139792 (Nonfoil),8.07,10.15,7.0,9.46
179507 (Nonfoil),,10.29,8.26,10.15
179507 (Foil),,15.23,15.15,17.31
180836 (Foil),,8.42,7.0,9.09
180836 (Nonfoil),2.99,3.54,2.5,4.97
180796 (Foil),4.46,7.38,4.46,8.34
180796 (Nonfoil),0.63,1.79,0.49,2.01
191343 (Foil),48.65,48.66,44.44,50.0
191343 (Nonfoil),8.83,9.11,7.85,10.25
192605 (Foil),2.14,3.23,0.99,3.22
192605 (Nonfoil),0.49,0.48,0.2,1.0
192608 (Foil),1.75,2.05,0.31,2.42
192608 (Nonfoil),0.3,0.29,0.21,0.95
198435 (Nonfoil),5.49,4.35,2.49,4.4
198435 (Foil),,,,
212002 (Nonfoil),14.05,13.27,10.94,14.07
212002 (Foil),,27.58,22.97,27.58
212078 (Foil),38.76,40.28,32.96,42.2
212078 (Nonfoil),15.8,15.78,13.37,18.69
212631 (Nonfoil),7.98,4.63,3.0,4.48
212631 (Foil),,13.65,10.43,14.73
212319 (Foil),,,,
212319 (Nonfoil),2.28,2.26,1.53,3.15
215598 (Foil),,3.14,2.5,3.46
215598 (Nonfoil),,1.75,1.25,2.27
215485 (Nonfoil),6.99,6.71,5.75,7.4
215485 (Foil),18.44,19.09,17.99,20.03
215742 (Nonfoil),,22.04,21.99,26.0
215742 (Foil),,37.35,36.0,39.99
215499 (Nonfoil),,3.03,2.34,3.4
215499 (Foil),,7.51,6.5,8.0
215402 (Nonfoil),,,,
215402 (Foil),,8.59,7.59,9.9
215592 (Nonfoil),5.2,5.38,3.78,5.87
215592 (Foil),10.0,11.37,8.9,11.25
215681 (Foil),,0.44,0.29,0.85
215681 (Nonfoil),0.41,0.41,0.21,0.55
215347 (Nonfoil),0.25,0.25,0.1,0.49
215347 (Foil),0.33,0.33,0.2,0.89
215680 (Foil),,0.73,0.46,1.1
215680 (Nonfoil),,0.7,0.05,0.93
215711 (Nonfoil),0.45,0.4,0.02,0.56
215711 (Foil),,0.47,0.35,1.0
215672 (Nonfoil),2.44,1.7,0.92,2.55
215672 (Foil),2.46,2.41,1.99,3.5
215728 (Foil),,0.51,0.24,0.9
215728 (Nonfoil),,0.37,0.08,0.5
215538 (Foil),,0.18,0.07,0.5
215538 (Nonfoil),0.11,0.12,0.05,0.28
215540 (Foil),,0.62,0.28,1.1
215540 (Nonfoil),0.46,0.44,0.13,0.71
215701 (Foil),,0.23,0.01,0.59
215701 (Nonfoil),0.17,0.15,0.08,0.35
215582 (Foil),3.94,2.9,1.5,3.03
215582 (Nonfoil),3.29,2.91,0.94,3.0
215698 (Foil),,2.32,1.65,2.81
215698 (Nonfoil),2.02,1.63,1.0,2.09
215350 (Foil),,22.06,13.0,24.97
215350 (Nonfoil),,17.19,15.45,23.0
215368 (Foil),,1.32,0.67,1.92
215368 (Nonfoil),,1.39,0.5,1.48
215731 (Foil),,0.39,0.03,0.62
215731 (Nonfoil),0.3,0.3,0.08,0.45
215341 (Foil),,14.37,13.7,17.49
215341 (Nonfoil),,12.33,11.0,13.99
215693 (Nonfoil),0.26,0.31,0.06,0.49
215693 (Foil),,0.39,0.25,0.69
215665 (Nonfoil),0.16,0.19,0.1,0.4
215665 (Foil),0.22,0.23,0.15,0.64
215353 (Nonfoil),,4.86,3.28,5.11
215353 (Foil),,5.39,4.76,6.93
215648 (Nonfoil),,0.36,0.01,0.49
215648 (Foil),,0.37,0.25,0.62
215470 (Foil),0.19,0.31,0.19,0.55
215470 (Nonfoil),0.17,0.18,0.1,0.4
215373 (Nonfoil),,0.46,0.21,0.54
215373 (Foil),,0.58,0.13,0.99
215608 (Foil),,0.9,0.35,1.11
215608 (Nonfoil),,0.62,0.1,0.81
215384 (Nonfoil),3.79,3.52,2.0,3.72
215384 (Foil),,3.29,2.75,4.27
215657 (Foil),,0.93,0.46,1.49
215657 (Nonfoil),,0.73,0.24,1.02
215583 (Foil),1.8,1.68,1.0,2.47
215583 (Nonfoil),1.94,1.29,0.49,2.03
215584 (Foil),,0.51,0.28,1.42
215584 (Nonfoil),0.7,0.7,0.2,0.99
215603 (Nonfoil),1.93,1.24,0.4,2.21
215603 (Foil),2.23,1.44,0.75,2.99
215329 (Foil),,0.61,0.25,1.0
215329 (Nonfoil),,0.47,0.03,0.59
215573 (Nonfoil),9.86,9.6,7.96,9.87
215573 (Foil),,9.88,8.49,11.35
215372 (Nonfoil),2.83,2.47,1.5,2.81
215372 (Foil),3.86,2.63,1.61,3.8
215501 (Nonfoil),,1.95,0.97,2.74
215501 (Foil),,2.37,1.0,3.5
215503 (Foil),,0.32,0.18,0.52
215503 (Nonfoil),,0.27,0.07,0.48
215674 (Foil),0.21,0.41,0.19,0.51
215674 (Nonfoil),0.09,0.21,0.04,0.4
215551 (Nonfoil),0.19,0.19,0.1,0.41
215551 (Foil),0.15,0.27,0.15,0.57
215326 (Nonfoil),6.37,6.34,5.0,6.79
215326 (Foil),,7.12,5.0,7.58
215700 (Foil),,0.33,0.2,0.89
215700 (Nonfoil),0.22,0.21,0.04,0.45
216588 (Foil),,,,
216588 (Nonfoil),,20.1,17.0,23.79
216591 (Nonfoil),,4.4,3.8,8.91
216591 (Foil),,,,
219247 (Nonfoil),5.25,5.42,4.25,5.94
219247 (Foil),7.25,6.88,5.45,7.48
47528 (Nonfoil),3.7,4.79,1.89,4.5
47528 (Foil),,,,
11319 (Nonfoil),3.79,4.79,2.42,5.11
11319 (Foil),,34.99,24.74,35.22
33356 (Nonfoil),16.89,16.37,10.0,15.0
33356 (Foil),21.0,27.57,21.0,61.89
222133 (Foil),,1.69,1.5,1.69
222133 (Nonfoil),,0.72,0.59,0.76
222131 (Foil),,4.26,2.0,2.58
222131 (Nonfoil),,1.04,0.89,1.04
221897 (Foil),,1.6,1.5,1.69
221897 (Nonfoil),,0.48,0.35,0.52
221790 (Nonfoil),,0.88,0.79,1.49
221790 (Foil),,2.61,2.5,2.62
222409 (Foil),,16.99,15.0,15.98
222409 (Nonfoil),,9.57,10.0,14.47
222107 (Nonfoil),,0.91,0.75,0.91
222107 (Foil),,4.9,1.5,1.61
222129 (Foil),,5.35,2.5,3.1
222129 (Nonfoil),,1.51,1.25,1.51
221891 (Foil),,1.44,1.5,2.15
221891 (Nonfoil),,0.53,0.39,0.71
221777 (Nonfoil),,0.44,0.39,0.99
221777 (Foil),,1.88,1.88,1.94
221452 (Nonfoil),,5.6,4.25,7.27
221452 (Foil),,12.0,9.99,18.42
221780 (Foil),,15.9,15.89,24.0
221780 (Nonfoil),,11.61,11.92,13.2
221779 (Foil),,31.55,36.58,41.67
221779 (Nonfoil),,11.37,13.39,14.99
221867 (Nonfoil),,0.4,0.35,0.5
221867 (Foil),,3.26,1.87,2.61
222046 (Nonfoil),,1.29,0.95,1.5
222046 (Foil),,4.75,2.92,2.99
222196 (Foil),,,1.0,1.18
222196 (Nonfoil),,0.62,0.35,0.51
222023 (Nonfoil),,0.67,0.45,0.99
222023 (Foil),,5.6,3.47,3.95
221951 (Nonfoil),,0.66,0.59,0.93
221951 (Foil),,3.73,3.0,3.85
221868 (Foil),,1.97,1.97,2.91
221868 (Nonfoil),,1.24,0.99,1.69
222095 (Nonfoil),,11.88,11.45,12.75
222095 (Foil),,29.84,22.0,22.99
222110 (Nonfoil),,22.18,21.45,22.94
222110 (Foil),,42.46,35.99,40.47
222180 (Nonfoil),,1.58,1.25,1.5
222180 (Foil),,4.13,3.0,3.57
222111 (Nonfoil),,2.72,1.99,2.69
222111 (Foil),,5.5,5.0,5.09
221843 (Nonfoil),,3.95,3.79,4.58
221843 (Foil),,9.88,9.0,9.19
221817 (Foil),,9.88,9.0,9.19
221817 (Nonfoil),,4.28,4.13,4.94
221830 (Nonfoil),,7.05,6.39,8.36
221830 (Foil),,9.58,9.0,9.36
221845 (Nonfoil),,4.33,3.99,5.0
221845 (Foil),,9.88,9.0,9.19
221959 (Nonfoil),,1.19,0.94,1.95
221959 (Foil),,3.84,7.87,7.96
221948 (Nonfoil),,5.65,4.95,5.92
221948 (Foil),,17.45,9.99,20.6
221969 (Foil),,4.39,2.5,2.56
221969 (Nonfoil),,0.79,0.59,1.55
221858 (Nonfoil),,0.44,0.35,0.63
221858 (Foil),,,2.0,2.19
221952 (Nonfoil),,6.02,14.99,15.0
221952 (Foil),,16.5,12.0,18.88
222139 (Nonfoil),,1.65,1.49,1.67
222139 (Foil),,3.16,3.0,3.15
221850 (Foil),,2.72,2.5,2.8
221850 (Nonfoil),,0.7,0.59,1.49
222055 (Foil),,2.2,2.0,2.2
222055 (Nonfoil),,0.84,0.75,0.88
221903 (Nonfoil),,0.61,0.49,0.84
221903 (Foil),,2.37,2.0,2.37
222124 (Foil),,2.5,2.48,2.49
222124 (Nonfoil),,1.13,1.09,1.15
221860 (Nonfoil),,1.53,1.45,2.18
221860 (Foil),,4.17,6.86,6.95
222125 (Foil),,,1.0,1.13
222125 (Nonfoil),,0.58,0.35,0.5
221800 (Foil),,16.3,7.0,12.84
221800 (Nonfoil),,1.52,1.25,2.5
221854 (Nonfoil),,3.32,3.09,3.89
221854 (Foil),,8.42,8.0,8.14
221921 (Foil),,,1.27,1.49
221921 (Nonfoil),,0.39,0.29,0.5
222161 (Nonfoil),,2.17,2.0,2.84
222161 (Foil),,3.68,3.0,3.11
222114 (Nonfoil),,0.9,0.75,0.9
222114 (Foil),,,1.5,1.6
221449 (Nonfoil),,7.82,7.93,10.5
221449 (Foil),,12.5,12.5,28.91
222115 (Foil),,5.33,4.21,4.21
222115 (Nonfoil),,2.79,2.7,2.95
222147 (Nonfoil),,0.54,0.35,0.5
222147 (Foil),,,1.0,1.13
222183 (Foil),,1.68,1.0,1.4
222183 (Nonfoil),,1.13,0.35,0.72
222038 (Foil),,20.98,12.0,13.99
222038 (Nonfoil),,7.09,7.95,9.99
221935 (Foil),,23.78,22.0,22.64
221935 (Nonfoil),,12.02,11.86,12.33
222014 (Nonfoil),,2.26,1.99,3.5
222014 (Foil),,10.52,7.0,9.51
222163 (Nonfoil),,11.8,14.99,20.0
222163 (Foil),,15.18,17.95,17.95
221789 (Foil),,2.91,2.0,2.95
221789 (Nonfoil),,0.52,0.39,0.62
221786 (Nonfoil),,4.69,4.22,5.48
221786 (Foil),,19.76,9.99,19.76
222096 (Nonfoil),,1.0,0.79,1.04
222096 (Foil),,1.99,2.0,2.21
222016 (Foil),,1.95,1.5,1.8
222016 (Nonfoil),,0.57,0.45,0.85
221895 (Nonfoil),,4.88,4.5,5.69
221895 (Foil),,12.42,8.0,8.91
222171 (Foil),,4.07,3.21,3.73
222171 (Nonfoil),,1.44,0.86,1.58
222085 (Nonfoil),,10.76,10.23,11.0
222085 (Foil),,23.98,29.0,29.0
222137 (Foil),,4.64,2.0,3.07
222137 (Nonfoil),,1.46,1.09,1.49
222127 (Nonfoil),,1.14,0.99,1.18
222127 (Foil),,2.19,2.0,2.17
221926 (Nonfoil),,0.53,0.45,0.93
221926 (Foil),,3.36,2.5,2.82
221907 (Nonfoil),,0.67,0.35,0.94
221907 (Foil),,1.94,1.93,2.08
222036 (Foil),,1.79,1.5,1.72
222036 (Nonfoil),,0.51,0.39,0.67
222066 (Nonfoil),,12.6,11.99,14.12
222066 (Foil),,26.68,20.0,22.0
222062 (Foil),,5.55,4.54,5.21
222062 (Nonfoil),,2.31,1.79,2.68
222050 (Foil),,23.42,18.0,23.95
222050 (Nonfoil),,13.3,13.99,16.0
222093 (Foil),,2.8,1.5,1.55
222093 (Nonfoil),,0.48,0.39,0.5
221958 (Nonfoil),,0.4,0.32,0.5
221958 (Foil),,1.38,1.0,1.38
221923 (Nonfoil),,0.51,0.35,0.75
221923 (Foil),,4.08,2.49,3.36
222193 (Foil),,,1.0,1.13
222193 (Nonfoil),,0.71,0.35,0.5
222030 (Nonfoil),,6.7,7.5,10.0
222030 (Foil),,14.98,14.98,17.35
221774 (Foil),,8.56,5.0,5.84
221774 (Nonfoil),,2.81,3.0,3.97
222019 (Nonfoil),,1.68,1.3,1.75
222019 (Foil),,6.25,3.89,4.91
222122 (Nonfoil),,1.62,1.25,1.68
222122 (Foil),,3.48,2.5,3.42
222167 (Foil),,26.21,24.95,24.95
222167 (Nonfoil),,17.91,16.49,19.0
221884 (Foil),,24.39,73.61,74.31
221884 (Nonfoil),,11.02,22.0,22.24
222026 (Foil),,1.62,1.5,1.62
222026 (Nonfoil),,0.42,0.35,0.55
222042 (Foil),,2.31,2.0,2.2
222042 (Nonfoil),,0.61,0.49,0.94
222154 (Nonfoil),,1.51,1.25,1.59
222154 (Foil),,,2.5,2.63
215362 (Foil),0.2,0.34,0.2,0.9
215362 (Nonfoil),0.2,0.26,0.1,0.5
215667 (Foil),0.19,0.25,0.1,0.55
215667 (Nonfoil),0.17,0.16,0.1,0.36
215671 (Foil),0.29,0.33,0.23,0.62
215671 (Nonfoil),0.22,0.23,0.03,0.43
215697 (Nonfoil),,0.75,0.19,0.99
215697 (Foil),,1.01,0.67,1.42
215706 (Nonfoil),0.42,0.36,0.1,0.54
215706 (Foil),,0.44,0.21,0.99
215443 (Nonfoil),,9.54,7.5,9.99
215443 (Foil),,10.28,8.5,12.0
215519 (Foil),,1.14,0.66,1.54
215519 (Nonfoil),1.08,1.05,0.25,1.44
215449 (Nonfoil),0.31,0.31,0.21,0.55
215449 (Foil),,0.38,0.28,0.99
215664 (Foil),0.23,0.33,0.2,0.55
215664 (Nonfoil),0.2,0.2,0.09,0.4
215673 (Foil),,14.21,12.49,14.99
215673 (Nonfoil),,12.36,10.0,13.3
215571 (Nonfoil),0.2,0.19,0.09,0.4
215571 (Foil),0.09,0.22,0.1,0.5
215589 (Foil),0.09,0.2,0.09,0.49
215589 (Nonfoil),0.01,0.1,0.01,0.3
215477 (Foil),,11.7,11.5,16.89
215477 (Nonfoil),12.53,12.18,9.99,12.5
215627 (Nonfoil),0.47,0.45,0.1,0.55
215627 (Foil),,0.47,0.25,0.86
215609 (Foil),,2.48,1.58,3.0
215609 (Nonfoil),2.94,2.16,1.19,3.0
215616 (Nonfoil),0.38,0.36,0.09,0.5
215616 (Foil),,0.41,0.2,0.75
215534 (Nonfoil),0.57,0.57,0.22,1.08
215534 (Foil),,0.9,0.56,1.37
215456 (Nonfoil),,0.21,0.01,0.4
215456 (Foil),,0.36,0.2,0.5
221838 (Foil),,9.88,7.93,8.45
221838 (Nonfoil),,4.07,3.79,5.09
221822 (Foil),,9.56,9.29,9.37
221822 (Nonfoil),,5.82,5.49,6.95
222199 (Nonfoil),,0.48,0.35,0.48
222199 (Foil),,,1.0,1.0
